hit_id,videoLeft,videoRight,friendly,authentic,organized,comfortable,imaginative,interview
34R0BODSP2ZC6B1XEIYLJYF11H4E50,OhHg1lyxe4I.005.mp4,T1tJTwlGqOM.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
39RRBHZ0AV1RF078GWUB86AI2BEVZT,3LAaFUSGvsU.005.mp4,PsHb4YHooKM.000.mp4,LEFT,LEFT,RIGHT,LEFT,DON'T KNOW,LEFT
351S7I5UGAWO7GTVWJ5YAVSFXA0JNG,4fN-DKUzgWQ.002.mp4,8gvBbE6iZNo.002.mp4,LEFT,RIGHT,RIGHT,LEFT,LEFT,RIGHT
3FO95NVK5D02LH4DCKVTBGOCUQ2RSS,Lt89YrQHF_w.004.mp4,qsd4GdeN_eY.001.mp4,LEFT,DON'T KNOW,RIGHT,LEFT,DON'T KNOW,LEFT
3RTFSSG7T96KP0Q9R58YMTIYUB8LWA,Pkgi4--hwfo.003.mp4,PYYC0Jiwfdg.004.mp4,LEFT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3ATYLI1PRU26P1T7XY5BPKSKNK5JOV,8xHdW7Zx_OY.001.mp4,VmXZ2jMWuvk.004.mp4,LEFT,LEFT,LEFT,DON'T KNOW,DON'T KNOW,LEFT
3XBXDSS889JZE0VZ1A4KOCW53DELX3,1pMNczHCXPc.000.mp4,_UnoRkHkYB8.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
31HLTCK4BMVROJC3Q46MNZUCRLLGVQ,7LHmNEH65Pk.000.mp4,uRY3aJAaogw.003.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3538U0YQ1GU1YAEPVAUYMJ2HZMS3FH,eIfiusZtXzE.000.mp4,XAO4l8Ej-J8.003.mp4,LEFT,DON'T KNOW,RIGHT,DON'T KNOW,LEFT,DON'T KNOW
3YGE63DIN9X7S41N2CMFO9QARDXW0C,XT4rTk6-Etc.000.mp4,fmjILOLc3eg.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3L21G7IH48WBOYH5DW83NBU07D3Y1G,cY3nHc5fDYE.003.mp4,8hW6WfYBP18.000.mp4,RIGHT,RIGHT,LEFT,LEFT,LEFT,LEFT
31ODACBENVF29GPDZ56T6QE7Y4ZQSP,nKx64KH7Xks.003.mp4,p6UMx8dwHZQ.000.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
3BJKPTD2QDC30HHS1K0JLLKYW9GRTH,RgZTZIf8K8g.001.mp4,DnTtbAR_Qyw.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3LN3BXKGC1V438C8GEBI91DQYUNGW0,HWuh0biZQ_c.005.mp4,8toLcoDcGOY.003.mp4,RIGHT,LEFT,DON'T KNOW,LEFT,DON'T KNOW,RIGHT
3B9XR6P1WFVM674YTT0PJ0SLGLMBJJ,hsXn0N8bAYs.000.mp4,GMwEmLo-gfc.004.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
31MCUE39BLM7CAAK6U0G442T01S3GG,dNXqs5HNijI.003.mp4,2TbU3Eg2i4A.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
36U4VBVNQPDI0UWH1PQTQH60FNNRU8,NoHext7JXYU.005.mp4,t3A2UMN3JeE.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3FTID4TN8MYOE5L966QM7Q3E5J8LY9,QKcx5msA7iA.002.mp4,9cHxDnk6SUs.002.mp4,RIGHT,DON'T KNOW,LEFT,RIGHT,LEFT,DON'T KNOW
3H5TOKO3DAJQXD4IUVWD2IHAKNL642,SoHlnvNirJg.001.mp4,OLFhKCgexRU.003.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
39XCQ6V3KZ48TW8I80FN7ANOKJG657,2SzC9dm4Yy4.000.mp4,GWOtluILlk4.005.mp4,LEFT,LEFT,LEFT,RIGHT,RIGHT,LEFT
3MGHRFQY2MPBH9WNHD4396BQ2LY0YG,fEZrAGQoh_g.002.mp4,26ZnknvfdNM.003.mp4,LEFT,LEFT,LEFT,RIGHT,RIGHT,LEFT
3R5LWXWHR18JS8HYQJ74BKRX7WTGXT,Pn_LNsSsm58.004.mp4,dmOKZLeFKCM.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3XEIP58NL1NOJVVE2SS5LXCGBDCLZ0,8cIuBkFoh0s.000.mp4,3R2LrAKCWr8.001.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
3XJOUITW8VR3OG2SO5BJGVAT0NDQTE,jvHDFrgu9PA.002.mp4,Tg8a_iNEamM.002.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,RIGHT
3X2YVV51PV47ZTM5YVQF2E9KW53W1F,Wx_oe0SxD9w.003.mp4,kp3c66Igyr8.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3KQC8JMJGDSLC65VQ0IYP4EUF153HF,9o10YrQykMk.003.mp4,xDjhf8wrNWQ.003.mp4,RIGHT,RIGHT,LEFT,RIGHT,LEFT,RIGHT
33K3E8REWXV4ZTBG7LVGJ7AZJDG8X5,NoHext7JXYU.002.mp4,ya8Ec_yTai8.003.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3T8DUCXY0O6XWHL6730XU0K4QN9T9V,Kbcvurfuvhk.001.mp4,DzqJmiQjsZ4.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3OQQD2WO8J6L81GFWI0JPGF9FEK3I8,ZGox7tevC6A.000.mp4,TmpP2fXeVtk.000.mp4,LEFT,LEFT,DON'T KNOW,LEFT,LEFT,LEFT
32ZCLEW0B0KOA158CYIQEKXAXP1JPC,kDJigDGDJTo.001.mp4,EffEoI1l1zE.001.mp4,LEFT,RIGHT,LEFT,LEFT,DON'T KNOW,LEFT
341H3G5YF1EBMZ6SDZ6MNDKS8F20Z7,OoxYhDbzWwg.001.mp4,sDNzrM6N7wA.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3JMNNNO3B24EOE41HZQT7XJPOBHW2W,CLGJCzz6tIU.001.mp4,tCnfvBwWVKw.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3E24UO25Q0QU16E0DFBMGGNF1EKO6T,RWhyKkFI3zw.004.mp4,vJDx6TCX32M.005.mp4,LEFT,DON'T KNOW,RIGHT,LEFT,LEFT,LEFT
31GECDVA9KM4C08WDJPSZG1OGER66N,Rwsss8y1bf0.001.mp4,A7exx3pEPkE.000.mp4,RIGHT,RIGHT,LEFT,LEFT,LEFT,LEFT
3D06DR5226J7O55RQCDL4H0W2XWMA3,JEualxMkaE4.001.mp4,JTmq4k4uQCY.001.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
3PEG1BH7AFRHHRAGBE01KFSYVAMBKI,dmycfNpiWCE.004.mp4,f39E4ct09Cc.005.mp4,LEFT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
37MQ8Z1JQFWIDJZ1W08HSU45ZJHY2X,b2Y41GrCrPs.004.mp4,o5eCmKiomvo.000.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3UXQ63NLABMS1XSYWEC2ZF5DKARBLL,Po4UGCJbCbw.001.mp4,LKqN07ryM5I.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3KI0JD2ZU2ING0M1WTUK5U1KBPB67M,1pm5uoU85FI.004.mp4,13kjwEtSyXc.003.mp4,RIGHT,RIGHT,DON'T KNOW,RIGHT,RIGHT,RIGHT
386659BNTMHER3LK5OXUVJ0GV0P10J,gngqDNTAXnI.001.mp4,81f9t2HMNas.005.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
308KJXFUJS6B10VBZ9EXQVVOW5RTAA,mfGhtr0zy3k.003.mp4,kKRc2aXzQyM.004.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3WA2XVDZENH8PF1BJ18QB4T1XCFE6G,aL0oPOOeoB8.000.mp4,twO6ceVTuII.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3SU800BH87SIOTHHOA1TLRWVJ1KQU5,mhvkJjOAjYI.004.mp4,UMMhvyjgRnM.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3X4Q1O9UBIMD56S5WPGEMUNBWP4O7S,wK_ExIjn5Q8.000.mp4,oU7zAWm_01o.003.mp4,LEFT,LEFT,LEFT,LEFT,RIGHT,LEFT
33EEIIWHK87I186HT0BYHDYEX8TQVU,JhdFmuwquHM.003.mp4,83cmR2fkyy8.002.mp4,LEFT,RIGHT,LEFT,DON'T KNOW,RIGHT,DON'T KNOW
30F94FBDNSKGKA035NETL6FUENCTB5,186c7kCyCHQ.005.mp4,4FS7wEOOBNk.004.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3O4VWC1GEX6H3C0LE0LJ1HU9ST93JK,iqs7mZbg5UI.000.mp4,rNDxXRvuSDg.000.mp4,LEFT,LEFT,DON'T KNOW,LEFT,LEFT,LEFT
3FCO4VKOZ5DRTFFG2BDIHITXSNZE7F,aFVFvJNnFt0.005.mp4,8qesctueAV0.005.mp4,RIGHT,LEFT,LEFT,DON'T KNOW,LEFT,LEFT
33BFF6QPI2B39W0KLZ4YQ7OHUPHW37,l3RE0rN7oEg.001.mp4,EcOC7ZVRSg4.004.mp4,DON'T KNOW,DON'T KNOW,LEFT,RIGHT,DON'T KNOW,DON'T KNOW
391FPZIE4DM5B0IE5KEZCD4USEPUHE,W0LRjSS9pVM.004.mp4,y2UF49ddapI.001.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
38DCH97KHI29AD6NCBXFEPNK2LNJQ3,6tiGdvduOaA.000.mp4,38fE5B4ghw0.005.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3L2OEKSTWAATZY1QCHHI2LH8LJA8YB,X5aKCrWf6a4.003.mp4,Q0C0OU-j4DA.001.mp4,RIGHT,LEFT,DON'T KNOW,RIGHT,RIGHT,RIGHT
3MD8CKRQZ0N9MELNPQMFJFXPY7PJR4,Y8gv_ZK3w4A.000.mp4,k2buv6xZ4_o.001.mp4,LEFT,RIGHT,RIGHT,LEFT,LEFT,LEFT
33NOQL7T9PZT4OBV83J1GSQARDE8Z2,TyE0bVJZZto.003.mp4,86upzmhvpXw.003.mp4,RIGHT,LEFT,RIGHT,RIGHT,DON'T KNOW,RIGHT
39N6W9XWREN8SD78VFT6UYY692NGYZ,5Mc-mjLvvGU.003.mp4,PkEzIErhYZ8.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3D1TUISJWJ057VTYB2WKCP59SR4UI7,OoxYhDbzWwg.000.mp4,48S9_KZvzVw.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3UDTAB6HH7ZWG8OF91CNAPIZTCD900,RrvG7JlKoXM.004.mp4,XJj34u5IzU0.004.mp4,DON'T KNOW,DON'T KNOW,RIGHT,LEFT,RIGHT,RIGHT
3SA4EMRVJW2H8V4MQQ8KWFIEYGVP0B,-m5QCnnp-vI.000.mp4,BeyIfaH64xY.002.mp4,RIGHT,RIGHT,LEFT,RIGHT,DON'T KNOW,RIGHT
3L7SUC0TTVUBNS79YAGSFBOJTBJM0B,jxoOEkSq0uM.001.mp4,o_kTWEEjtyw.000.mp4,RIGHT,LEFT,RIGHT,RIGHT,LEFT,RIGHT
3HEADTGN2QSID9LH6F0YM38JTUWRVX,lErjGxBb1Bk.002.mp4,p-OcwNFQB0U.004.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,LEFT
31KSVEGZ35SVSYLMWP5U85RX03YRW7,gngqDNTAXnI.001.mp4,kdPRPO3wgg0.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3HYV4299H1WVTTKZCG5OVIPS375E82,AJIphVRpYrg.004.mp4,3LAaFUSGvsU.000.mp4,RIGHT,RIGHT,LEFT,LEFT,RIGHT,LEFT
372AGES0I55AHYQC6U1GAO54954RX0,3gKpBq-1yG4.003.mp4,3S72dDIm1fM.004.mp4,LEFT,LEFT,DON'T KNOW,DON'T KNOW,RIGHT,DON'T KNOW
3NKW03WTLN7VGX6MJAGU3FHS4HVQW4,RtNylXap2qk.000.mp4,LWO2ZhalAEY.005.mp4,LEFT,LEFT,DON'T KNOW,LEFT,LEFT,LEFT
329E6HTMSX2CEW63WLLV2WUM7I93KJ,ciWUq6iQTIE.002.mp4,KhMsmtSC5Lg.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3RWO3EJELI9HFKP4M9CKAK1O381P1E,5z4G0biL9B4.005.mp4,fY4gU5NiV_I.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3T2EL38U0NKA5XBCTFCG5YVZDJ1QXX,Gg4OMtVe7lk.000.mp4,MLCIfM5jYlI.005.mp4,LEFT,DON'T KNOW,DON'T KNOW,DON'T KNOW,LEFT,LEFT
3RBI0I35XF37Y1VK00MMB49X5XHY38,99OBSlFjLXI.005.mp4,x6Tluj4dJTU.002.mp4,LEFT,LEFT,DON'T KNOW,DON'T KNOW,DON'T KNOW,RIGHT
3D7VY91L66XC7FAJWQDHZSK2KFHMBY,9o10YrQykMk.002.mp4,rGNeR3p1jKU.004.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
3BKZLF9900ZZ521MYBYIOC28FPVQY3,gktkLqLHMGs.001.mp4,qcq5oIRJFUI.004.mp4,RIGHT,LEFT,RIGHT,RIGHT,LEFT,RIGHT
3S37Y8CWI90ORSJOLD9H0CGN8PDW4S,dB-kMg4t-V8.000.mp4,IFXaH_E54iA.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
335VBRURDK0V7Y39H8B2VEK3NDNE9R,ZRrduU1CXqU.004.mp4,HONL8ha-1BE.000.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3PKVGQTFIIKZH3GMBQNIT2CDBBYRY6,CpmR-91GxmY.000.mp4,V1TjmLtgNm0.000.mp4,DON'T KNOW,LEFT,LEFT,LEFT,DON'T KNOW,LEFT
375VSR8FVX9ZMTQR7CP179LFH52RZX,DCROfrHI1MU.000.mp4,VbiUhNAdzus.004.mp4,RIGHT,LEFT,LEFT,LEFT,LEFT,LEFT
3ZQX1VYFTE5H5KXO6U8K0UJ679AO8F,foj4bqLSmF8.003.mp4,3S72dDIm1fM.003.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3KWGG5KP6K2VHK2PAQ9CACQK20HMC5,CRLsCyMfskE.000.mp4,2oiXF5_gTyk.002.mp4,RIGHT,RIGHT,DON'T KNOW,RIGHT,RIGHT,RIGHT
3D7VY91L66XC7FAJWQDHZSK2KFHBMN,Wx_oe0SxD9w.000.mp4,83cmR2fkyy8.005.mp4,LEFT,RIGHT,RIGHT,LEFT,RIGHT,RIGHT
39HYCOOPKPL5MC83AM4NUI82N0TMD5,ivpw58MIRtQ.005.mp4,P7poMmhYnM0.002.mp4,RIGHT,LEFT,LEFT,LEFT,RIGHT,LEFT
3A520CCNWO09CHDE9EP2R9VNTV5EA6,M5_x5J-H2I0.001.mp4,-N6QKrbnaDs.000.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3DGDV62G7P9O45705DCYF3BTVEFP2V,5PsD_NFMWpQ.001.mp4,8aPfoJiDeBY.004.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3NCN4N1H1HHIPXVJ8RSHC792P5RBNN,8lg8A_zFOmg.000.mp4,odRqijkG28U.002.mp4,RIGHT,LEFT,RIGHT,RIGHT,LEFT,LEFT
3KVQ0UJWPYL6NBNOZISR54M18L8W5X,4TpJ1FT2w6Y.005.mp4,oC-qxnrmJws.003.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,RIGHT
37SQU136V8OEYS62171U9OJQ0SV11M,blAjqQ0ja8Q.004.mp4,7P2F5Mk_Q1s.001.mp4,DON'T KNOW,LEFT,LEFT,LEFT,DON'T KNOW,LEFT
374UMBUHN6PZUFS9JNAOWQLCW8CTCC,O8L2pHEIcuo.000.mp4,XFpzukISe6s.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3M47JKRKCY1RGERK6YMQJUXFM9H689,jKHaHWuaU14.005.mp4,T6CMGXdPUTA.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3LXX8KJXPX9HJPGYBMEY0QEHRFSO94,SgWtBK48AjE.001.mp4,8qesctueAV0.000.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,RIGHT
3TZDZ3Y0JT6WNX9X5KGNOU19Y4J913,_Q4wOgixh7E.000.mp4,vqLtOsoNPnU.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3M93N4X8HLNLNTL04FMK9P2LK98JSS,MkVsl0hdphE.003.mp4,opyTSeVCYtE.005.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,LEFT
3UZUVSO3P8VAEIM36HF700QNNCUMEY,DvmzcQI5cnM.002.mp4,2DZb5yIc6Fg.005.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3X55NP42EPGDPN3J9DQ3YDGL1SFP36,SfldZBPyPFo.000.mp4,jrhvXPaXo-0.005.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3S4TINXCC1N07IVV96SURW97FFWBO2,Kq-c6lqGNlo.004.mp4,uTluOTPA7e4.003.mp4,LEFT,LEFT,DON'T KNOW,LEFT,DON'T KNOW,LEFT
3I4E7AFQ2LZM2TYFTFRAJUY7MSMJTH,gipWTZy9mjI.005.mp4,M_OpMKBEOyU.002.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3TCFMTM8HFOLNDOYKB18E7TVSY9123,UipoC_HLOP0.004.mp4,teRgvZ63_2I.003.mp4,LEFT,LEFT,RIGHT,RIGHT,LEFT,LEFT
3SX4X51T819VO8Q33SSYWLP1XXAOAJ,CwFH8J7smjE.005.mp4,rjS0PIwS47M.001.mp4,LEFT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3S4TINXCC1N07IVV96SURW97FFVOBE,Jcw9NZkMn6I.003.mp4,fsaslN7xV-w.005.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,LEFT
3PR3LXCWSGZ4DYUQCD1UJ35A3JYX9J,ga_XczsO4eY.002.mp4,FvjIziLzffo.000.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,RIGHT
3DFYDSXB2X0126D4TKHKOQK956TUJJ,REAxeTWo1QM.004.mp4,cgT-3CHBmKs.001.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,RIGHT
3KA7IJSNW75ISI7WO659GWEXPKSBPJ,8bn3HZY76xU.005.mp4,51z2rCqPqPE.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3WPCIUYH1B89Z7YNJJ5ZGW3UH8OTDC,J6RHl6U6Jcw.003.mp4,3LAaFUSGvsU.000.mp4,RIGHT,LEFT,LEFT,DON'T KNOW,LEFT,LEFT
3QO7EE372PN3SU8BOJKYG147UGEBQA,rIRBEkDhn6Q.000.mp4,sPMNhG1Sehc.004.mp4,LEFT,RIGHT,RIGHT,DON'T KNOW,LEFT,RIGHT
3D17ECOUOFVA8VKHOBFDXHYNYC913E,qYxxTubipSs.004.mp4,VTv4BAYgJpk.004.mp4,RIGHT,RIGHT,LEFT,LEFT,RIGHT,RIGHT
3CESM1J3EJ326FN2412WXA014GJW6D,xsLvl2qGrxU.003.mp4,XbsA_lCKQLs.003.mp4,RIGHT,RIGHT,LEFT,LEFT,RIGHT,RIGHT
3CKVGCS3PH5ELNKEI7CERKNPL02S0U,XQZ5M9oLkXw.004.mp4,p_Z4QGqu4Qo.001.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3T5ZXGO9DFOZASBRUX012JBALJZQZU,p7-JUvStF4w.000.mp4,dB65He57Ki8.005.mp4,LEFT,LEFT,LEFT,RIGHT,RIGHT,DON'T KNOW
3MXX6RQ9EW5Y7JMN9RVM8I8RFSBP4R,kPXVZD3ac8s.005.mp4,TD2jIXMD-SM.001.mp4,LEFT,LEFT,RIGHT,LEFT,RIGHT,LEFT
3R868ACW4TC8X3HDR1VP8578FWRGZQ,_UnoRkHkYB8.001.mp4,PYYC0Jiwfdg.004.mp4,RIGHT,RIGHT,LEFT,RIGHT,RIGHT,RIGHT
3ACRLU860OEEVRI6FSPYMKFTBDQEB1,7wsksuXYoMY.000.mp4,-awAu11kBZ0.000.mp4,DON'T KNOW,RIGHT,RIGHT,LEFT,LEFT,LEFT
3CO05SML7W52K8K13IC91AITZYIR04,YPnuq0tDDqk.001.mp4,merppcmY6y0.002.mp4,RIGHT,RIGHT,RIGHT,LEFT,LEFT,RIGHT
3B6F54KMR3CESC5WEQGE5P6ZQS8S1X,UGsr6Vnqf7I.000.mp4,knpgk7LAMb0.005.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
3H1C3QRA02JX5WACTSLTX4LBTYQEC8,m04e9ylCoK0.004.mp4,OMTlpgrJYFk.004.mp4,RIGHT,RIGHT,DON'T KNOW,RIGHT,DON'T KNOW,RIGHT
3G3AJKPCXMSSGXEO0ER5L913JXDY4T,2mfmw63l88g.003.mp4,D4hPHPp1W-Q.003.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3RKHNXPHGXWWDQJMB5HWP5KMKVTUKI,yp-tfq1NxBk.001.mp4,ezMO8EHKAVw.002.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3ZTE0JGGCFSJHNN1N6OP2GFPX0VOCL,f7togdqxEoo.000.mp4,cOossY5pTrU.001.mp4,LEFT,DON'T KNOW,RIGHT,LEFT,RIGHT,DON'T KNOW
38VTL6WC4BDACGIOEJAFQ17HJT8Y5Y,RhFPotjd0hM.001.mp4,y0UCXXk9tlM.005.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,RIGHT
3W3RSPVVGTR7XW14W5TX45X19VYULL,NVvKBE5FTMk.003.mp4,zqpXz9h41jg.003.mp4,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW,DON'T KNOW
38B7Q9C28H5RUJAUBQS4JQSQ6FZ69Y,lyZZSU1ziCQ.004.mp4,Y-YdRocu0os.001.mp4,LEFT,LEFT,LEFT,RIGHT,RIGHT,LEFT
3XQ4XW3ODACLHXNSXUGSA8G4IYMS2E,Tr3A7WODEuM.004.mp4,mFz5Fbs97QA.000.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,RIGHT
3HFWPF5AKAJA2FJB1UUXTILWOCMS3P,UcyjGGEBn30.001.mp4,xyOq5SL0Evc.000.mp4,LEFT,RIGHT,RIGHT,LEFT,LEFT,LEFT
3BAKUKE49IC2RX5JZ1G9FF134QOR17,jz9kgvYbBYA.003.mp4,ndLtwmvPpr8.003.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,LEFT
3FBEFUUYRL55Z2KZ3W64FL3ACXH6AD,8lg8A_zFOmg.002.mp4,Egogv6acOd0.003.mp4,RIGHT,DON'T KNOW,RIGHT,RIGHT,LEFT,RIGHT
3XU9MCX6VPC9GINFI5GNKYB8WW2R2O,44rxmXiga90.003.mp4,Ya9Szm73LfE.002.mp4,LEFT,LEFT,DON'T KNOW,LEFT,DON'T KNOW,LEFT
3FVBZG9CLKEPVE6Y7D0FN6GNCPLH0Y,slE2PWIwzus.003.mp4,sduFj_uaZ-w.000.mp4,RIGHT,RIGHT,RIGHT,DON'T KNOW,LEFT,RIGHT
3H781YYV6UIERDCNFEGJMELFHKPTE5,8i7H-uSCQcc.004.mp4,0D7W2pR4RpQ.004.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3Q2T3FD0OO874K66HXYBH9MQWN43MO,5TYuLy7JLj4.003.mp4,P0a209IS614.000.mp4,LEFT,LEFT,RIGHT,LEFT,LEFT,RIGHT
3CVDZS288I02KWMZ1SZDIIBNZD9MFG,NFAlff6GUpA.001.mp4,jgyDXrhO3n4.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
34O39PNDK7834VNB1Y9YLRECQ2GBRB,LmA23EIaXqg.000.mp4,ev42vngXERU.001.mp4,LEFT,RIGHT,LEFT,RIGHT,LEFT,RIGHT
38EHZ67RINS8YWIUCC5V03BZ0S9MGF,kSk-rf7a1Ig.005.mp4,PdE7qRRCz2c.000.mp4,DON'T KNOW,RIGHT,LEFT,RIGHT,DON'T KNOW,LEFT
3VGET1QSZ1ZLAF17NB7O3O0XZR3W7C,6RwVJK3husE.005.mp4,AT9kY7tP710.000.mp4,LEFT,LEFT,DON'T KNOW,DON'T KNOW,DON'T KNOW,LEFT
30EV7DWJTWV6VKI2J2KKI7LHFOJY6E,m2uxFfpb5xU.004.mp4,_01AyUz9J9I.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
34KYK9TV2S8F5ANOGN93B1J8C4ZBSZ,nfEhF5GBQpo.002.mp4,65xWDhgq1OE.002.mp4,RIGHT,LEFT,RIGHT,RIGHT,RIGHT,RIGHT
3FJ2RVH25063CIRTOOG1TDBEQAX92K,QMRAbwZCTfI.005.mp4,Vj-Cmtqv_qY.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3EPG8DX9LLQG32QNNWEWDAE5FO6P5W,Pc-oQQwkIv8.004.mp4,kzDQXSGGomg.002.mp4,RIGHT,RIGHT,RIGHT,LEFT,LEFT,LEFT
3WRAAIUSBKZIIH4V4JFUFYGU91GXAY,EffEoI1l1zE.001.mp4,PK0EPT3k4RM.003.mp4,RIGHT,LEFT,RIGHT,RIGHT,LEFT,RIGHT
3WYZV0QBFKDN1R9NAXFQA900RJ1XBT,HKSgsi7HWWI.000.mp4,G2D3qU6R_YA.003.mp4,LEFT,LEFT,DON'T KNOW,DON'T KNOW,RIGHT,RIGHT
32TZXEA1OMKVQR3LOPKW7MQTCC514Z,zqpXz9h41jg.003.mp4,oC-qxnrmJws.000.mp4,RIGHT,LEFT,LEFT,RIGHT,RIGHT,RIGHT
3OEWW2KGQKBTMFTFN2J0MMX7I07ODL,5Wfa94_5Psg.003.mp4,7Wr-fwmpRfw.001.mp4,RIGHT,RIGHT,DON'T KNOW,RIGHT,RIGHT,RIGHT
39WSF6KUV3LYEL7FJXUKS4FSIC8OEE,a84s1DYag-I.000.mp4,3b9fhd-EDaY.001.mp4,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT,RIGHT
3RIHDBQ1NFYMYSD5WINDL3N0FSMMHE,WuoQDp7pU24.003.mp4,opEoJBrcmbI.003.mp4,LEFT,LEFT,LEFT,LEFT,LEFT,LEFT
37SOB9Z0STXNY2OLHLXWHW71WIE3LM,OSDlyk5ZgAk.003.mp4,omeHsKF7InA.003.mp4,LEFT,RIGHT,LEFT,DON'T KNOW,LEFT,LEFT
3909MD9T20H488UMKUBU5A6EQBIEFJ,84emxO86qa8.002.mp4,e07IozLUeKc.001.mp4,RIGHT,LEFT,LEFT,LEFT,LEFT,LEFT
